source,town,actual_damage,EF_scale,tornado_EF_unc,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,archetype_unc,located_in_historic_district,occupany_u,shared_wall,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_wall_unc,mwfrs_u_roof,mwfrs_u_roof_unc,mwfrs_u_moment_frame,mwfrs_u_moment_frame_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,r2wall_attachment_u_unc,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_substrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,prop_parking / storage facility,prop_river catchment system,prop_sea,prop_underground facility,prop_zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,incore_RPS,perfect_RPS,RPSS_vs_perfect,building_count
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.17365448,-86.76062779,631 Woodland St Nashville TN 37206 US,Miles House,Phillip Miller Law Offices,t19,1,no,business,no,2.0,1850,233.76,isolated,recessed,10.6,1.5,s,15.52,15.65,0.3,complex,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,2,un,1,masonry,3,none,3,wood,yes,35,20.0,10.0,15.0,20.0,35.0,10.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,business,business,business,yes,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,some,some,considerable,some,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17331233,-86.76169374,615 Woodland St Nashville TN 37206 US,,,t6,2,no,residential,no,1.0,1926,119,isolated,recessed,5.0,0.6,s,18.3,8.8,0.2,complex,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,stone,3,none,3,wood,yes,40,20.0,35.0,35.0,20.0,40.0,35.0,35.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.2,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17320937,-86.76201666,611 Woodland St Nashville TN 37206 US,,,t6,2,no,residential,no,1.0,1940,200,isolated,recessed,5.0,0.7,s,18.4,10.7,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.2,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.1731378,-86.76214815,609 Woodland St Nashville TN 37206 US,,,t6,2,no,residential,no,2.0,1910,231,isolated,recessed,7.5,0.6,s,20.1,11.9,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,35,15.0,40.0,40.0,15.0,35.0,40.0,40.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17300818,-86.76247488,605 Woodland St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1926,252,isolated,recessed,7.0,0.6,s,18.2,13.9,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,35,30.0,45.0,45.0,30.0,35.0,45.0,45.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.4,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.172907,-86.762792,601 Woodland St Nashville TN 37206 US,Casa,,t19,2,no,business,no,2.0,1917,195,isolated,recessed,7.0,0.5,s,20.4,9.7,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,40,25.0,25.0,25.0,25.0,40.0,25.0,25.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.2,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,business,business,business,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,0,no,no,no,no,some,some,some,considerable,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,1,2,3,36.1717,36.1525,-86.9526,-85.8904,36.17570037,-86.75865266,803 Main St Nashville TN 37206 US,Braden United Methodist Church,,t19,2,no,religious,no,2.0,1894,264,isolated,recessed,7.0,0.5,s,23.0,12.3,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,10,10.0,15.0,15.0,10.0,10.0,15.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.4,0,,no,not_applicable,3,wind,minor,1,1,1,"damage to front of building, door and windows",0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,religious,religious,religious,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,considerable,some,considerable,considerable,no,no,no,no,yes,no,yes,yes,yes,yes,yes,religious,no,no,no,1.3667280714285714,0.4744898571428572,-1.880415778871082,14.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17871596,-86.75557984,110 McFerrin Ave Nashville TN 37206 US,,,t6,2,no,residential,no,1.5,1920,173,isolated,recessed,6.5,0.5,e,15.7,9.03,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.2,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.17690166,-86.75748863,820 Ramsey St Nashville TN 37206 US,,,t6,2,no,residential,no,1.5,1920,202,isolated,recessed,6.5,0.5,n,19.2,10.3,0.2,hip,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,stone,3,none,3,wood,yes,5,2.0,10.0,10.0,5.0,5.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,3,asphalt,3,0.4,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,1,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.3754398963677317,0.4230354183095715,-2.2513587204209076,14.0
visual historic masonry,Nashville,2,2,3,36.1717,36.1525,-86.9526,-85.8904,36.17689763,-86.75850314,100 Neill Ave Nashville TN 37206 US,,,t19,2,no,residential,no,2.5,1949,284.23,isolated,recessed,7.4,0.2,e,23.59,11.84,0.4,complex,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,stone,3,none,3,un,yes,40,40.0,20.0,30.0,20.0,30.0,40.0,40.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,,dimensional_lumber,2,asphalt,3,0.5,0,2003,yes,building_addition,3,wind,moderate,3,3,3,,2,30,2,30,0,0,0.0,50.0,10.0,10.0,2.0,10.0,10.0,0.0,50.0,0.0,50.0,10.0,10.0,10.0,10.0,0.0,50.0,2.0,0.0,80.0,20.0,20.0,20.0,20.0,0.0,80.0,0.0,100.0,20.0,20.0,20.0,20.0,0.0,100.0,20.0,20.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,no value,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.3667280714285714,0.4744898571428572,-1.880415778871082,14.0
visual historic masonry,Nashville,0,2,3,36.1717,36.1525,-86.9526,-85.8904,36.17614096,-86.75630506,910 Main St Nashville TN 37206 US,,,t6,3,no,business,yes,1.0,1940,209.8,isolated,right_on_street,3.7,0.6,n,21.21,13.51,0.2,complex,0.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,un,1,un,1,masonry,3,none,3,un,yes,40,10.0,15.0,0.0,40.0,10.0,0.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,2,asphalt,3,0.3,1,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,business,business,business,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,0,no,no,no,no,no value,limited,limited,limited,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,no,no,no,1.03107026563617,1.011111088889,-0.019739845568404357,5.0
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.174617,-86.756983,820 Woodland St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1910,127.27,isolated,recessed,5.8,1.0,n,13.31,12.33,0.3,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,un,yes,35,70.0,20.0,20.0,35.0,70.0,20.0,20.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_trusses,2,un,,dimensional_lumber,2,asphalt,3,0.3,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.174656,-86.756883,822 Woodland St Nashville TN 37206 US,Urban Housing Solutions,,t19,2,un,business,no,2.0,1890,249.8,isolated,recessed,9.5,0.8,n,25.62,11.6,0.2,complex,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,35,20.0,15.0,20.0,35.0,20.0,20.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,,dimensional_lumber,2,asphalt,3,0.3,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,business,business,business,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,0,no,no,no,no,limited,limited,some,limited,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.173708,-86.757389,809 Russell St Nashville TN 37206 US,,,t19,1,un,residential,no,2.0,1898,544.92,isolated,recessed,10.6,1.0,s,41.38,15.15,0.3,hip,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,35,40.0,20.0,30.0,40.0,35.0,20.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,yes,no,no,yes,no,no,no,wooden_un,3,un,,dimensional_lumber,2,asphalt,3,0.3,0,2013,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,some,some,considerable,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17383231,-86.7569895,813 Russell St Nashville TN 37206 US, , ,t19,2,un,residential,no,2.0,1899,228,isolated,recessed,9.5,0.8,s,16.3,11.7,0.2,hip,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,1,masonry_block_unreinforced,stone,3,un,1,masonry,3,none,3,wood,yes,30,20.0,30.0,30.0,20.0,30.0,30.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,2,asphalt,3,0.75,0, ,no,not_applicable,3,wind,undamaged,0,0,0, ,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes, ,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
